Date,PRECTOTCORR,WS2M,T2M_RANGE,T2M_MAX,T2M_MIN,PS,ALLSKY_SFC_SW_DWN,RH2M,T2MDEW,RainStatus
1/13/2024,0,2.49,14.01,34.36,20.35,101,19.78,64.69,18.59,0
1/14/2024,0,2.51,14.21,34.48,20.27,101.09,19.83,60.91,17.08,0
1/15/2024,0,2.58,14.26,34.54,20.28,101.04,20.9,61.45,17.78,0
1/16/2024,0,3,13.71,34.85,21.14,101.01,19.88,61.47,18.49,0
1/17/2024,0,1.39,13.56,34.88,21.32,100.97,19.33,62.9,19.71,0
1/18/2024,0,2.13,12.88,35.81,22.93,100.92,20.25,62.07,19.62,0
1/19/2024,0,1.69,14.09,35.97,21.88,100.91,21.19,59.89,18.48,0
1/20/2024,0,1.22,13.76,35.32,21.56,100.99,18.96,61.94,18.94,0
1/21/2024,1.17,1.57,13.17,34.87,21.7,101.09,17.54,66.72,20.03,1
1/22/2024,0.09,1.3,13.24,35.51,22.27,101.1,18.68,65.4,20.15,1
1/23/2024,0,2.91,12.83,35.79,22.96,101.21,20.75,58.5,18.43,0
1/24/2024,0,3.72,12.57,35.12,22.55,101.29,21.02,56.78,18.16,0
1/25/2024,0,3.15,12.96,35.01,22.05,101.42,21.66,57.67,18.19,0
1/26/2024,0,2.41,13.49,35.04,21.55,101.46,21.58,58.46,18.23,0
1/27/2024,0,2.11,13.76,35.2,21.44,101.4,22,57.12,17.73,0
1/28/2024,0,2.09,13.89,35.58,21.69,101.38,20.98,55.77,17.57,0
1/29/2024,0.01,1.59,13.52,35.31,21.79,101.33,21.12,54.59,17.31,1
1/30/2024,0.02,1.3,13.8,36.56,22.76,101.23,21.38,55.85,18.23,1
1/31/2024,0,1.09,13.12,35.89,22.77,101.22,19.52,60.97,19.68,0
2/1/2024,0,1.54,13.21,36.42,23.21,101.22,18.06,61.88,20.5,0
2/2/2024,0,1.52,13.5,37,23.5,101.13,16.91,61.26,20.48,0
2/3/2024,0,1.91,13.55,37.02,23.47,101.15,18.59,60.5,20.39,0
2/4/2024,0,2.08,13.35,36.86,23.51,101.2,18.74,60.48,20.54,0
2/5/2024,0.05,2.15,12.62,37.51,24.89,101.18,18.6,61.07,21.53,1
2/6/2024,0.29,2.12,11.97,36.81,24.84,101.19,17.81,61.28,21.6,1
2/7/2024,0.05,1.8,12.7,37.43,24.73,101.07,16.22,57.5,20.74,1
2/8/2024,0,2.31,12.04,36.98,24.94,100.99,16.09,58.27,20.81,0
2/9/2024,0,2.31,12.96,37.43,24.47,101.14,18.97,59.14,21.07,0
2/10/2024,0,3.61,12.78,38.12,25.34,101.33,20.8,51.46,19.02,0
2/11/2024,0,4.27,13.3,36.42,23.12,101.51,22.99,47.77,16.36,0
2/12/2024,0,3.62,14.73,36.92,22.19,101.43,22.98,44.98,14.39,0
2/13/2024,0,2.33,15.73,37.41,21.68,101.27,23.78,46.96,15.85,0
2/14/2024,0,1.86,13.33,37.87,24.54,101.13,21.53,49.4,18.58,0
2/15/2024,0.07,2.02,13.53,38.76,25.23,101.11,20.26,50.3,19.22,1
2/16/2024,0.03,2.38,14.1,38.93,24.83,101.08,20.01,49.39,18.35,1
2/17/2024,0,1.93,14.44,38.97,24.53,100.97,22.37,48.39,17.48,0
2/18/2024,0,1.88,15.79,39.23,23.44,100.97,21.88,48,17.61,0
2/19/2024,0.01,2.36,12.33,38.26,25.93,100.99,18.71,53.27,19.91,1
2/20/2024,0.1,2.69,13.31,38.11,24.8,100.97,18.73,52.19,19.87,1
2/21/2024,0.07,2.96,12.77,38.27,25.5,100.95,19.48,54.08,20.56,1
2/22/2024,0,3.13,13.37,38.88,25.51,101.05,20.6,51.53,19.37,0
2/23/2024,0,2.74,13.63,38.45,24.82,101.08,20.98,54.05,19.87,0
2/24/2024,0.03,2.42,14.19,39.17,24.98,101.07,20.14,52.31,19.52,1
2/25/2024,0.02,1.89,14.16,39.68,25.52,100.99,21.18,45.15,17.05,1
2/26/2024,0,1.83,14.64,39.5,24.86,100.99,22.15,43.42,15.85,0
2/27/2024,0.02,2.17,13.02,39.03,26.01,100.93,20.61,49.47,19.6,1
2/28/2024,0.06,2.4,12.1,38.97,26.87,100.85,19.61,50.66,19.49,1
2/29/2024,0,2.07,14.65,39.64,24.99,100.89,22.22,47.22,18.03,0
3/1/2024,0.14,1.82,14.38,39.89,25.51,100.91,20.1,46.47,17.89,1
3/2/2024,0.25,1.82,13.51,39.79,26.28,100.91,18.96,45.13,17.76,1
3/3/2024,0.53,1.82,12.57,38.3,25.73,100.92,19.86,47.89,18.21,1
3/4/2024,0.35,2.4,14.26,39.64,25.38,100.83,21.14,52.32,19.94,1
3/5/2024,0,2.21,13.32,40.16,26.84,100.73,20.45,50.64,20.5,0
3/6/2024,0,2.25,13.83,40.91,27.08,100.59,19.78,52.01,21.22,0
3/7/2024,0,2.85,13.6,40.84,27.24,100.62,17.35,50.81,20.82,0
3/8/2024,0,3.5,12.99,39.8,26.81,100.77,20.41,48.83,19.72,0
3/9/2024,0,2.1,13.96,40.1,26.14,100.83,20.04,49.02,19.34,0
3/10/2024,0,1.89,8.68,35.27,26.59,101.07,18.63,55.08,20.09,0
3/11/2024,0.01,1.68,14.51,40,25.49,101.07,20.68,48.63,18.97,1
3/12/2024,0.06,1.87,12.18,39.55,27.37,101.01,18.64,45.19,18.99,1
3/13/2024,0.16,2.39,11.59,38.97,27.38,101,17.84,50.63,20.56,1
3/14/2024,0.99,2.91,12.51,39.3,26.79,100.97,19.55,51.67,20.49,1
3/15/2024,0.83,3.15,12.79,39.26,26.47,100.98,19.94,48.99,19.25,1
3/16/2024,0,2.41,14.47,39.14,24.67,101.06,19.61,47.8,18.32,0
3/17/2024,0,2.28,13.28,39.09,25.81,101,20.53,46.86,18.3,0
3/18/2024,0.01,2.79,12.93,39.44,26.51,100.89,22.34,48.17,19.29,1
3/19/2024,0.03,3.1,13.63,39.67,26.04,100.99,21.71,44.78,17.05,1
3/20/2024,0,2.39,14.86,40.16,25.3,101.07,23.24,47,17.71,0
3/21/2024,0,2.3,12.33,39.13,26.8,100.91,19.23,45.68,18.76,0
3/22/2024,0.04,3.26,13.25,39.51,26.26,100.72,20.83,49.85,19.63,1
3/23/2024,0.08,3.36,11.61,37.95,26.34,100.79,16.26,51.84,20.17,1
3/24/2024,0,2.54,13.87,40.03,26.16,100.9,21.58,48.62,19.61,0
3/25/2024,0,2.37,10.49,37.59,27.1,100.88,19.74,51.11,20.41,0
3/26/2024,0,2.7,13.73,40.41,26.68,100.97,19.71,47.69,19.6,0
3/27/2024,0.22,1.82,13.48,40.32,26.84,101.05,21.23,48,20.03,1
3/28/2024,5.92,2.34,8.11,35.73,27.62,101,14.94,57.47,21.39,1
3/29/2024,0.12,1.64,7.62,34.67,27.05,100.93,15.86,61.15,22.16,1
3/30/2024,0.34,1.92,10.88,37.63,26.75,101.05,20.29,57.1,21.93,1
3/31/2024,2.95,1.99,10.22,37.4,27.18,100.97,20.28,58.21,22.1,1
4/1/2024,0,2.28,12.69,39.26,26.57,100.74,21.22,57.59,22.32,0
4/2/2024,0.15,3.05,11.56,39.17,27.61,100.63,20.49,56.39,22.58,1
4/3/2024,1.4,2.88,11.31,39.09,27.78,100.72,19.89,57.05,22.73,1
4/4/2024,0,2.03,11.51,39.6,28.09,100.66,21.39,55.02,22.82,0
4/5/2024,0,2.8,11.77,40.51,28.74,100.58,21.98,53.02,22.63,0
4/6/2024,0.04,3.15,11.91,40.47,28.56,100.65,19.69,48.88,20.88,1
4/7/2024,0,2.55,14.5,41.65,27.15,100.61,23.24,45.15,19.12,0
4/8/2024,0,2.47,13.73,42.09,28.36,100.66,22.31,45.88,20.74,0
4/9/2024,0.05,3.14,10.93,40.53,29.6,100.7,20.16,46.81,20.93,1
4/10/2024,0,2.61,12.47,40.8,28.33,100.84,20.01,46.78,19.81,0
4/11/2024,0,1.76,14.49,41.61,27.12,100.78,22.66,45.36,19.24,0
4/12/2024,0,2.4,13.4,41.82,28.42,100.74,20.59,44.12,19.43,0
4/13/2024,0,3.05,11.38,40.07,28.69,100.71,20.06,49.78,21.62,0
4/14/2024,0,2.93,12.63,41.43,28.8,100.77,21.21,43.55,19.87,0
4/15/2024,0.02,3.14,13.14,41.26,28.12,100.82,22.4,46.11,20.34,1
4/16/2024,0.03,3.07,12.69,41.2,28.51,100.72,22.77,46.17,20.41,1
4/17/2024,0.04,2.89,11.05,39.86,28.81,100.68,19.83,46.25,20.36,1
4/18/2024,0,2.81,11.13,40.07,28.94,100.56,21.06,46.78,20.64,0
4/19/2024,0,2.74,13.56,42.34,28.78,100.45,23.48,43.26,19.51,0
4/20/2024,0,3,13.36,42.26,28.9,100.43,23.65,45.16,20.54,0
4/21/2024,0,3.09,13.07,42.38,29.31,100.48,24.72,43.87,20.06,0
4/22/2024,0,3.14,13.77,42.45,28.68,100.5,23,46.19,20.64,0
4/23/2024,0,2.97,12.4,41.16,28.76,100.48,21.17,48.81,21.8,0
4/24/2024,0,3.1,13.77,43,29.23,100.45,22.81,41.38,18.86,0
4/25/2024,0,2.81,14.88,43.56,28.68,100.42,24.84,42.95,20.05,0
4/26/2024,0,3.35,13.14,43.01,29.87,100.46,22.39,47.43,21.18,0
4/27/2024,0,2.66,14.1,43.65,29.55,100.39,24.32,45.71,21.42,0
4/28/2024,0.25,3.16,13.53,43.15,29.62,100.52,23.11,45.3,21.01,1
4/29/2024,0.17,2.62,14.68,43.93,29.25,100.56,22.67,42.24,20.3,1
4/30/2024,0,3.49,13.78,43.5,29.72,100.4,22.69,44.12,21.01,0
5/1/2024,0,3.05,12.79,42.52,29.73,100.33,23.39,44.34,21.32,0
5/2/2024,0.2,3.31,10.29,40.81,30.52,100.43,20.4,45.57,21.46,1
5/3/2024,1.38,1.61,9.17,40.16,30.99,100.6,17.5,46.44,20.82,1
5/4/2024,4.29,2.14,8.84,38.01,29.17,100.56,15.83,52.82,21.59,1
5/5/2024,0.82,2.5,7.49,36.61,29.12,100.55,15.57,60.13,23.47,1
5/6/2024,0.29,1.96,9.84,38.7,28.86,100.66,20.1,54.42,22.46,1
5/7/2024,2.36,1.94,10.77,39.38,28.61,100.82,20.3,50.75,21.4,1
5/8/2024,12.49,0.77,6.66,34.37,27.71,100.77,20.32,70,24.44,1
5/9/2024,8.78,1.61,4.48,32.17,27.69,100.77,12.64,77.74,25.12,1
5/10/2024,0.26,2.13,11.16,38.05,26.89,100.77,17.26,63.53,23.36,1
5/11/2024,1.59,1.62,7.27,34.56,27.29,100.86,18.5,66.43,23.74,1
5/12/2024,5.02,1.36,8.8,35.98,27.18,100.76,16.78,71.09,25.04,1
5/13/2024,5.49,1.74,8.68,36.01,27.33,100.72,17.56,71.75,25.09,1
5/14/2024,3.47,1.68,11.27,37.94,26.67,100.69,19.62,67.63,24.3,1
5/15/2024,6.61,1.67,5.27,32.89,27.62,100.81,14.46,77.31,25.52,1
5/16/2024,4.46,1.62,10.59,37.37,26.78,100.76,19.28,71,24.23,1
5/17/2024,2.15,1.36,7.21,33.99,26.78,100.72,17.3,75.8,25.05,1
5/18/2024,2.57,1.21,10.57,37.19,26.62,100.51,19.78,69.95,24.6,1
5/19/2024,13.31,1.61,8.83,35.61,26.78,100.42,20.99,77.18,25.21,1
5/20/2024,1.96,1.7,8.05,35.14,27.09,100.43,19.83,74.79,25.19,1
5/21/2024,2.69,1.48,6.69,33.74,27.05,100.53,13.31,75.71,24.83,1
5/22/2024,3.35,1.24,11.22,37.56,26.34,100.56,17.8,67.65,24.11,1
5/23/2024,27.93,1.75,9.37,35.97,26.6,100.55,18.63,74.07,25.05,1
5/24/2024,0.16,1.36,12.05,38.07,26.02,100.54,20.96,68.07,24.27,1
5/25/2024,2.1,1.98,8.06,35.69,27.63,100.64,19.49,72.68,25.12,1
5/26/2024,0.72,1.82,8.32,35.39,27.07,100.68,17.82,72.78,25.21,1
5/27/2024,0.64,1.95,11.7,38.7,27,100.54,22.11,65.61,24.18,1
5/28/2024,3.25,1.91,10.17,37.89,27.72,100.53,20.47,68.04,24.61,1
5/29/2024,2.24,1.93,9.81,36.37,26.56,100.53,15.76,71.4,24.69,1
5/30/2024,4.34,3,8.84,35.71,26.87,100.51,17.21,75.39,25.14,1
5/31/2024,21.88,2.95,6.43,33.01,26.58,100.65,15.77,83.87,25.89,1
6/1/2024,6.89,2.12,7.02,33.05,26.03,100.85,17.93,80.28,25.06,1
6/2/2024,1.07,1.9,12.63,38.31,25.68,100.85,19.36,69.53,24.16,1
6/3/2024,1.96,1.66,8.19,34.98,26.79,100.79,19.59,73.28,24.6,1
6/4/2024,0.26,2.03,9.91,36.63,26.72,100.71,20.89,70.36,24.5,1
6/5/2024,6.09,2.89,8.44,36.08,27.64,100.73,19.87,72.88,25.05,1
6/6/2024,3.31,1.73,8.53,34.89,26.36,100.79,22.79,74.54,24.62,1
6/7/2024,0.64,1.75,10.09,35.91,25.82,100.64,17.85,70.7,24.14,1
6/8/2024,0.98,2.34,9.13,35.21,26.08,100.56,18.59,72.62,23.96,1
6/9/2024,32.9,2.53,3.97,30.48,26.51,100.58,19.05,86.09,25.6,1
6/10/2024,3.52,2.94,5.58,31.19,25.61,100.8,17.85,82.14,24.43,1
6/11/2024,1.3,2.47,7.48,32.46,24.98,100.88,19.97,79.45,24.33,1
6/12/2024,2.39,2.23,8.82,34.2,25.38,100.9,19.99,76.82,24.49,1
6/13/2024,0,2.05,10.16,35.74,25.58,100.7,21.73,72.56,24.36,0
6/14/2024,0.22,1.87,10.09,36.28,26.19,100.56,21.28,72.92,24.66,1
6/15/2024,10.04,1.36,6.61,33.71,27.1,100.49,20.2,77.5,25.46,1
6/16/2024,0.73,1.75,6.42,32.76,26.34,100.59,17.32,77.76,24.72,1
6/17/2024,4.44,2.43,8.62,34.12,25.5,100.65,18.49,78.95,24.72,1
6/18/2024,1.96,2.11,8.05,33.54,25.49,100.58,19.54,79,24.85,1
6/19/2024,1.61,2.69,7.71,33.82,26.11,100.5,19.17,78.9,24.91,1
6/20/2024,25.28,1.68,5.67,31.32,25.65,100.46,16.49,86.17,25.61,1
6/21/2024,26.52,2.24,4.73,30.21,25.48,100.38,13.41,90.51,25.8,1
6/22/2024,38.49,2.65,2.95,28.82,25.87,100.37,16.95,92.33,25.7,1
6/23/2024,13.76,2.89,4.26,29.44,25.18,100.49,13.71,91.25,25.47,1
6/24/2024,6.57,2.88,4.05,29.3,25.25,100.55,14.73,92.31,25.58,1
6/25/2024,13.72,2.28,4.75,29.48,24.73,100.61,14.82,90.85,24.96,1
6/26/2024,1.7,1.44,7.16,31.32,24.16,100.67,19.32,82.49,24.49,1
6/27/2024,0.85,1.04,4.91,29.93,25.02,100.79,20.38,85.31,24.31,1
6/28/2024,1.51,1.54,7.21,31.48,24.27,100.78,18.22,83.34,24.48,1
6/29/2024,0.81,1.97,6.75,31.52,24.77,100.78,18.96,85.26,25.09,1
6/30/2024,3,1.83,6.07,31.65,25.58,100.82,20.28,86.69,25.73,1
7/1/2024,1.68,1.89,6.11,31.33,25.22,100.69,19.8,86.58,25.52,1
7/2/2024,1.57,1.09,7.98,32.77,24.79,100.55,19.49,82.64,25.22,1
7/3/2024,2.79,2.4,5.73,31.71,25.98,100.68,17.43,84.5,25.05,1
7/4/2024,9.91,2.03,6.14,31.07,24.93,100.88,16.74,86.66,24.87,1
7/5/2024,5.91,1.47,7.01,31.25,24.24,100.68,19.17,84.03,24.48,1
7/6/2024,1,1.46,9.6,33.93,24.33,100.5,21.35,80.85,24.81,1
7/7/2024,0.12,1.66,5.97,31.55,25.58,100.56,16.99,85.76,25.5,1
7/8/2024,0.71,1.64,5.81,30.98,25.17,100.58,18.97,85.72,25.09,1
7/9/2024,15.2,1.57,4.14,29.25,25.11,100.77,17.25,90.13,25.19,1
7/10/2024,7.54,2.17,6.08,31,24.92,100.83,17.52,87.94,25.32,1
7/11/2024,29.06,1.87,6.69,31.26,24.57,100.68,17.66,87.66,25.2,1
7/12/2024,4.42,2.67,5.73,30.45,24.72,100.56,17.64,87.3,24.79,1
7/13/2024,7.78,3.09,5.27,30.02,24.75,100.43,15.28,89.18,24.67,1
7/14/2024,16.88,3.09,4.52,29.13,24.61,100.42,11.72,90.32,24.65,1
7/15/2024,10.46,2.23,5.62,30.18,24.56,100.43,14.46,89.56,25.02,1
7/16/2024,23.45,2.8,4.93,30.07,25.14,100.43,12.66,90.17,25.21,1
7/17/2024,16.5,3.3,5.46,30.02,24.56,100.45,10.72,90,25.1,1
7/18/2024,11.97,2.74,4.26,29.54,25.28,100.56,9.34,92.1,25.59,1
7/19/2024,15.38,2.79,5.03,30.34,25.31,100.57,11.49,90.34,25.58,1
7/20/2024,15.88,2.63,4.57,29.56,24.99,100.7,11.79,90.7,25.19,1
7/21/2024,5.42,2.27,5.09,29.67,24.58,100.7,12.21,89.01,24.67,1
7/22/2024,4.16,2.99,7.19,31.89,24.7,100.66,18.15,86.97,25.29,1
7/23/2024,9.06,2.84,6.23,30.92,24.69,100.64,13.7,87.58,25.17,1
7/24/2024,4.23,3.11,7.06,31.19,24.13,100.44,13.28,86.85,24.64,1
7/25/2024,11.2,3.2,5.15,30.05,24.9,100.37,7.03,90.68,25.26,1
7/26/2024,10.85,3.25,5.61,29.99,24.38,100.53,13.86,89.46,25.1,1
7/27/2024,13.41,2.92,4.8,29.85,25.05,100.63,12.11,91.61,25.61,1
7/28/2024,6.8,2.88,5.17,30.22,25.05,100.62,13.41,90.74,25.51,1
7/29/2024,0.98,2.97,5.92,30.68,24.76,100.59,18.97,88.36,25.1,1
7/30/2024,3.34,2.6,6.19,30.86,24.67,100.71,18.99,88.02,25.24,1
7/31/2024,4.19,2.36,5.66,30.4,24.74,100.88,16.66,89.72,25.43,1
8/1/2024,0.22,1.95,5.99,30.97,24.98,100.88,16.88,87.93,25.41,1
8/2/2024,0.22,1.45,8.28,32.67,24.39,100.77,19.26,82.35,24.82,1
8/3/2024,7.49,1.13,5.37,30.72,25.35,100.81,21.84,87.93,25.45,1
8/4/2024,12.35,1.44,6.55,31.56,25.01,100.83,19.02,85.76,25.03,1
8/5/2024,2.97,1.81,8.44,32.4,23.96,100.75,20.32,84.38,24.82,1
8/6/2024,1.56,2.31,7.11,32.09,24.98,100.63,19.39,86.34,25.59,1
8/7/2024,2.54,1.96,6.43,31.32,24.89,100.72,20.14,87.43,25.51,1
8/8/2024,1.02,1.97,6.4,31.48,25.08,100.78,22.29,86.8,25.57,1
8/9/2024,3.21,2.49,6.03,31.67,25.64,100.73,20.14,87.09,25.78,1
8/10/2024,2.82,2.43,7.33,32.35,25.02,100.59,22.11,85.98,25.73,1
8/11/2024,8.26,2.38,6.77,32.41,25.64,100.44,21.07,87.18,26.2,1
8/12/2024,19.25,2.56,5.42,30.93,25.51,100.49,18.74,90.74,26.11,1
8/13/2024,4.5,2.29,6.22,31.6,25.38,100.65,21.12,87.5,25.61,1
8/14/2024,6.23,1.79,7.59,32.59,25,100.62,19.4,84.76,25.37,1
8/15/2024,0.08,2.24,7.03,32.69,25.66,100.53,21.17,85.25,26.04,1
8/16/2024,1.91,2.1,6.2,31.86,25.66,100.52,21.85,86.38,25.82,1
8/17/2024,1.7,1.83,6.05,31.61,25.56,100.69,18.2,87.41,25.86,1
8/18/2024,0.04,2.02,7.5,32.83,25.33,100.73,21.86,84.08,25.65,1
8/19/2024,0.01,1.61,6.83,32.23,25.4,100.69,21.99,84.53,25.59,1
8/20/2024,0.17,1.3,6.59,32.63,26.04,100.76,20.86,81.54,25.3,1
8/21/2024,0.87,1.9,7.57,32.71,25.14,100.85,21.21,82.8,25.09,1
8/22/2024,2.6,1.83,6.98,32.22,25.24,100.83,21.03,85.2,25.38,1
8/23/2024,0.2,1.6,6.87,32.37,25.5,100.93,20.93,83.36,25.18,1
8/24/2024,7.18,1.34,5.93,30.99,25.06,100.86,18.81,86.84,25.36,1
8/25/2024,14.66,1.98,5.65,30.82,25.17,100.75,16.22,87.53,25.24,1
8/26/2024,13.88,2.21,6.39,30.69,24.3,100.69,20.42,86.69,24.85,1
8/27/2024,11.86,2.05,7.56,32.19,24.63,100.72,15.63,85.71,25.18,1
8/28/2024,11.34,2.55,5.6,30.84,25.24,100.69,16.95,88.09,25.29,1
8/29/2024,3.46,2.67,6.52,31.63,25.11,100.7,13.27,88.44,25.44,1
8/30/2024,0.3,2.26,6.33,31.35,25.02,100.71,17.49,86.78,25.18,1
8/31/2024,4.97,2.42,6.11,30.96,24.85,100.66,16.67,87.43,24.99,1
9/1/2024,37.14,2.15,3.86,28.91,25.05,100.53,13.87,92.07,25.31,1
9/2/2024,3.66,1.34,8.05,31.99,23.94,100.53,14.93,87.45,25.15,1
9/3/2024,4.67,2.89,4.99,30.27,25.28,100.66,15.57,89.47,25.47,1
9/4/2024,7.33,2.56,5.62,30.3,24.68,100.54,12.55,89.52,25.36,1
9/5/2024,7.25,3.02,6.76,32.06,25.3,100.36,18.56,87.34,25.56,1
9/6/2024,2.81,2.99,5.27,30.73,25.46,100.41,15.1,89.7,25.48,1
9/7/2024,6.69,3.2,6.25,31.42,25.17,100.6,18.25,87.77,25.39,1
9/8/2024,6.94,3.07,7.58,32.17,24.59,100.72,17.07,86.88,25.29,1
9/9/2024,2.48,2.38,6.17,31.41,25.24,100.57,19.73,87.01,25.59,1
9/10/2024,8.66,1.55,6.53,31.63,25.1,100.52,19.52,86.84,25.69,1
9/11/2024,2.27,1.5,5.59,30.91,25.32,100.67,12.83,88.3,25.64,1
9/12/2024,20.84,1.54,6.07,30.92,24.85,100.72,15.11,88.74,25.52,1
9/13/2024,4.75,2.23,5.79,30.68,24.89,100.59,17.79,89.26,25.49,1
9/14/2024,3.44,2.29,3.75,28.74,24.99,100.51,15.76,90.72,25.02,1
9/15/2024,5.14,2.23,4.24,28.82,24.58,100.42,16.72,90.26,24.67,1
9/16/2024,3.61,2.49,6.65,31.15,24.5,100.3,15.97,85.34,24.23,1
9/17/2024,13.46,2.75,4.18,29.67,25.49,100.11,9.15,91,25.41,1
9/18/2024,20.88,2.66,5.51,30.3,24.79,100.08,11.11,90.38,25.15,1
9/19/2024,7.8,2.33,4.59,29.16,24.57,100.13,16.21,91.24,25,1
9/20/2024,2.91,3.68,5.86,30.89,25.03,100.26,11,89.35,25.37,1
9/21/2024,4.02,3.15,3.95,29.41,25.46,100.47,10.83,91.6,25.41,1
9/22/2024,16.35,2.91,4.96,30.36,25.4,100.61,12.88,89.95,25.48,1
9/23/2024,1.98,2.06,6.07,30.98,24.91,100.82,13.94,88.26,25.25,1
9/24/2024,1.07,0.55,5.86,30.43,24.57,100.86,16.21,84.53,24.36,1
9/25/2024,5.9,1.37,6.98,31.42,24.44,100.86,17.68,82.72,24.72,1
9/26/2024,3.47,1.42,6.81,31.93,25.12,100.9,18.3,85.08,24.63,1
9/27/2024,1.78,1.47,6.16,30.72,24.56,100.87,19.26,86.75,24.84,1
9/28/2024,0.09,1.64,7.12,31.58,24.46,100.79,20.04,86.26,25.23,1
9/29/2024,0.01,1.55,7.77,32.67,24.9,100.74,21.3,81.6,24.72,1
9/30/2024,0.21,1.89,7.39,32.36,24.97,100.63,20.98,84.02,25.15,1
10/1/2024,0.12,1.38,5.98,31.36,25.38,100.6,19.67,87.05,25.55,1
10/2/2024,0.08,0.93,6.76,32.18,25.42,100.79,20.08,83.53,25.3,1
10/3/2024,2.94,1.04,2.87,28.82,25.95,100.9,9.93,92.02,25.74,1
10/4/2024,5.85,1.28,3.01,27.52,24.51,100.93,16.61,92.43,24.59,1
10/5/2024,5.75,1.07,7.39,31.19,23.8,100.89,19.42,84.44,23.99,1
10/6/2024,20.92,1.02,5.04,29.33,24.29,100.92,17.67,86.76,24.35,1
10/7/2024,15.76,1.07,7.1,31.21,24.11,100.95,16.79,82.65,24.67,1
10/8/2024,29.66,0.56,5.49,30.85,25.36,100.92,16.91,83.23,24.66,1
10/9/2024,14.91,1.38,6.23,31.05,24.82,100.82,17.07,87.79,25.23,1
10/10/2024,4.14,1.12,6.2,31.42,25.22,100.76,16.92,83.91,24.93,1
10/11/2024,1.77,0.94,6.45,31.34,24.89,100.74,17.35,83.99,24.95,1
10/12/2024,4.79,0.66,4.84,29.84,25,100.79,12.12,87.99,25.13,1
10/13/2024,4.45,1.02,5.38,30.71,25.33,100.79,21.35,85.75,25.27,1
10/14/2024,3.26,0.96,7.41,32.41,25,100.71,17.21,79.52,24.85,1
10/15/2024,3.38,1.1,5.9,31.02,25.12,100.73,19.21,86.91,25.4,1
10/16/2024,19.42,0.71,6.47,31.47,25,100.82,18.42,85.04,24.9,1
10/17/2024,2.29,1.11,4.8,29.78,24.98,100.9,18,89.08,25,1
10/18/2024,7.91,1.74,5.87,30.29,24.42,100.87,17.08,89.01,24.88,1
10/19/2024,12.46,1.48,6.22,30.46,24.24,100.93,17.35,89.35,24.92,1
10/20/2024,5.92,0.95,5.77,30.34,24.57,100.99,17.21,87.87,25.06,1
10/21/2024,9.52,1.65,5.34,29.92,24.58,100.87,18.53,90.72,25.24,1
10/22/2024,10.25,1.76,4.59,29.66,25.07,100.81,12.61,87.68,24.63,1
10/23/2024,7.42,1.23,5.26,29.44,24.18,100.89,15.99,86.85,24.29,1
10/24/2024,7.62,1.3,8.25,31.48,23.23,100.79,19.97,83.99,24.4,1
10/25/2024,0.07,1.78,6.75,31.4,24.65,100.65,21.13,83.95,24.74,1
10/26/2024,1.47,1.73,8.86,32.1,23.24,100.48,19.75,82.04,24.08,1
10/27/2024,9.35,1.98,9.1,29.81,20.71,100.41,8.96,88.62,23.26,1
10/28/2024,14.18,1.92,5.19,29.35,24.16,100.42,7.63,90.15,24.25,1
10/29/2024,7.05,1.59,5.99,29.08,23.09,100.65,16.7,85.1,23.29,1
10/30/2024,0.44,1.21,6.57,31.2,24.63,100.79,20.42,83.09,24.56,1
10/31/2024,0.8,1.92,6.75,31.42,24.67,100.72,19.6,85.29,24.89,1
11/1/2024,0.47,1.36,7.76,32.37,24.61,100.73,19.38,82.16,24.88,1
11/2/2024,7.31,1.68,6.63,30.15,23.52,100.9,17.05,87.99,24.39,1
11/3/2024,3.71,1.6,6.79,30.44,23.65,100.93,15.55,87.02,24.28,1
11/4/2024,8.27,1.1,6.35,30.71,24.36,100.89,17.19,83.69,24.2,1
11/5/2024,2.15,1.25,4.77,29.14,24.37,100.94,17.18,88.04,24.21,1
11/6/2024,4.04,2.06,6.41,29.82,23.41,100.95,17.38,88.53,24.38,1
11/7/2024,7.06,2.38,7.07,30.84,23.77,100.98,17.54,87.5,24.54,1
11/8/2024,5.21,2.28,5.53,29.2,23.67,100.97,18.83,87.63,23.9,1
11/9/2024,0,2.25,7.74,31.21,23.47,100.93,20.37,82.17,23.46,0
11/10/2024,0.01,1,7.15,31.36,24.21,100.94,17.37,82.38,24.16,1
11/11/2024,0.43,1.07,7.95,31.9,23.95,100.85,17.39,79.91,24.02,1
11/12/2024,0,1.15,7.88,32.29,24.41,100.72,18.87,79.11,24.18,0
11/13/2024,0.53,1.26,6.68,31.25,24.57,100.67,14.84,85.88,24.88,1
11/14/2024,6.78,1.59,7.82,31.89,24.07,100.76,14.69,85.5,24.69,1
11/15/2024,1.63,1.11,8.36,32.03,23.67,100.77,17.3,83.86,24.63,1
11/16/2024,0.11,1.17,7.85,32.38,24.53,100.75,17.7,84.6,25.15,1
11/17/2024,0.55,1.55,7.74,31.82,24.08,100.77,18.18,83.37,24.07,1
11/18/2024,0,2.32,8.27,31.76,23.49,100.8,20.84,81.26,23.25,0
11/19/2024,0,1.81,8.42,31.89,23.47,100.86,18.65,81.24,24.05,0
11/20/2024,1.07,2.18,5.87,30.66,24.79,100.87,17.16,85.33,24.31,1
